policy_step,time_sec,state,joint_idx,raw_idx,raw_action,mapped_action,action_scale,scaled,default_q,command,q,dq,control_type,policy_kp,policy_kd,low_qd,low_qd_dot,low_kp,low_kd,low_tau_pre_clamp,torque_limit,fsm_final_tau,bridge_tau_pvt_false,raw_actions,mapped_actions,obs_ang_vel,obs_gravity,obs_commands,obs_lin_vel,obs_vec
188,1776796839.462138891,rl_flat,3,3,0.172200426,0.172200426,0.500000000,0.086100213,0.000000000,0.086100213,0.340707749,0.468231618,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,0.615567157,20.000000000,0.615567157,0.615567157,"-1.097271;0.623708;-0.271717;0.172200;0.965884;0.571482;-0.228502;0.141570","-1.097271;0.623708;-0.271717;0.172200;0.965884;0.571482;-0.228502;0.141570","-0.007587;0.094074;-0.001313","0.006395;-0.003254;-0.999974","0.000000;0.000000;0.000000","0.010293;-0.000582;0.000002","-0.001897;0.023519;-0.000328;0.006395;-0.003254;-0.999974;0.000000;0.000000;0.000000;-0.070960;0.028350;0.292018;0.269762;-0.610214;-0.573397;0.000542;0.000447;-0.010078;-0.008754;-0.000304;-0.000089;0.023412;0.019127;-1.094741;0.630711;-0.270728;0.148598;0.960196;0.577397;-0.228570;0.118530;0.020586;-0.001164"
188,1776796839.462138891,rl_flat,7,7,0.141570479,0.141570479,0.500000000,0.070785239,0.000000000,0.070785239,0.517463386,0.382542878,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,0.507995950,20.000000000,0.507995950,0.507995950,"-1.097271;0.623708;-0.271717;0.172200;0.965884;0.571482;-0.228502;0.141570","-1.097271;0.623708;-0.271717;0.172200;0.965884;0.571482;-0.228502;0.141570","-0.007587;0.094074;-0.001313","0.006395;-0.003254;-0.999974","0.000000;0.000000;0.000000","0.010293;-0.000582;0.000002","-0.001897;0.023519;-0.000328;0.006395;-0.003254;-0.999974;0.000000;0.000000;0.000000;-0.070960;0.028350;0.292018;0.269762;-0.610214;-0.573397;0.000542;0.000447;-0.010078;-0.008754;-0.000304;-0.000089;0.023412;0.019127;-1.094741;0.630711;-0.270728;0.148598;0.960196;0.577397;-0.228570;0.118530;0.020586;-0.001164"
189,1776796839.482164860,rl_flat,3,3,0.191212669,0.191212669,0.500000000,0.095606335,0.000000000,0.095606335,0.346541494,0.658043802,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,0.573037805,20.000000000,0.573037805,0.573037805,"-1.098871;0.616555;-0.271952;0.191213;0.970389;0.564974;-0.227699;0.158964","-1.098871;0.616555;-0.271952;0.191213;0.970389;0.564974;-0.227699;0.158964","-0.011480;0.076662;-0.001713","0.007225;-0.003154;-0.999969","0.000000;0.000000;0.000000","0.012137;-0.000620;-0.000133","-0.002870;0.019166;-0.000428;0.007225;-0.003154;-0.999969;0.000000;0.000000;0.000000;-0.070828;0.028463;0.289804;0.267828;-0.610308;-0.573423;0.000741;0.000653;-0.011715;-0.010282;-0.000555;-0.000133;0.032902;0.027797;-1.097271;0.623708;-0.271717;0.172200;0.965884;0.571482;-0.228502;0.141570;0.024275;-0.001239"
189,1776796839.482164860,rl_flat,7,7,0.158963889,0.158963889,0.500000000,0.079481944,0.000000000,0.079481944,0.522337079,0.555942595,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,0.469288285,20.000000000,0.469288285,0.469288285,"-1.098871;0.616555;-0.271952;0.191213;0.970389;0.564974;-0.227699;0.158964","-1.098871;0.616555;-0.271952;0.191213;0.970389;0.564974;-0.227699;0.158964","-0.011480;0.076662;-0.001713","0.007225;-0.003154;-0.999969","0.000000;0.000000;0.000000","0.012137;-0.000620;-0.000133","-0.002870;0.019166;-0.000428;0.007225;-0.003154;-0.999969;0.000000;0.000000;0.000000;-0.070828;0.028463;0.289804;0.267828;-0.610308;-0.573423;0.000741;0.000653;-0.011715;-0.010282;-0.000555;-0.000133;0.032902;0.027797;-1.097271;0.623708;-0.271717;0.172200;0.965884;0.571482;-0.228502;0.141570;0.024275;-0.001239"
190,1776796839.502187014,rl_flat,3,3,0.206917062,0.206917062,0.500000000,0.103458531,0.000000000,0.103458531,0.352527678,0.805192411,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,0.545619180,20.000000000,0.545619180,0.545619180,"-1.098975;0.609439;-0.271693;0.206917;0.974204;0.557622;-0.227085;0.172724","-1.098975;0.609439;-0.271693;0.206917;0.974204;0.557622;-0.227085;0.172724","-0.015321;0.064209;-0.002004","0.007770;-0.003042;-0.999965","0.000000;0.000000;0.000000","0.013822;-0.000693;-0.000196","-0.003830;0.016052;-0.000501;0.007770;-0.003042;-0.999965;0.000000;0.000000;0.000000;-0.070691;0.028587;0.287801;0.266060;-0.610413;-0.573442;0.000940;0.000854;-0.013090;-0.011585;-0.000704;-0.000089;0.040260;0.034510;-1.098871;0.616555;-0.271952;0.191213;0.970389;0.564974;-0.227699;0.158964;0.027644;-0.001387"
190,1776796839.502187014,rl_flat,7,7,0.172723651,0.172723651,0.500000000,0.086361825,0.000000000,0.086361825,0.527443647,0.690207481,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,0.440995008,20.000000000,0.440995008,0.440995008,"-1.098975;0.609439;-0.271693;0.206917;0.974204;0.557622;-0.227085;0.172724","-1.098975;0.609439;-0.271693;0.206917;0.974204;0.557622;-0.227085;0.172724","-0.015321;0.064209;-0.002004","0.007770;-0.003042;-0.999965","0.000000;0.000000;0.000000","0.013822;-0.000693;-0.000196","-0.003830;0.016052;-0.000501;0.007770;-0.003042;-0.999965;0.000000;0.000000;0.000000;-0.070691;0.028587;0.287801;0.266060;-0.610413;-0.573442;0.000940;0.000854;-0.013090;-0.011585;-0.000704;-0.000089;0.040260;0.034510;-1.098871;0.616555;-0.271952;0.191213;0.970389;0.564974;-0.227699;0.158964;0.027644;-0.001387"
191,1776796839.522200823,rl_flat,3,3,0.220725611,0.220725611,0.500000000,0.110362805,0.000000000,0.110362805,0.352527678,0.805192411,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,0.625018334,20.000000000,0.625018334,0.625018334,"-1.100043;0.604137;-0.270553;0.220726;0.977274;0.551451;-0.225632;0.184926","-1.100043;0.604137;-0.270553;0.220726;0.977274;0.551451;-0.225632;0.184926","-0.015436;0.063835;-0.002013","0.007770;-0.003042;-0.999965","0.000000;0.000000;0.000000","0.013822;-0.000693;-0.000196","-0.003859;0.015959;-0.000503;0.007770;-0.003042;-0.999965;0.000000;0.000000;0.000000;-0.070691;0.028587;0.287801;0.266060;-0.610413;-0.573442;0.000940;0.000854;-0.013090;-0.011585;-0.000704;-0.000089;0.040260;0.034510;-1.098975;0.609439;-0.271693;0.206917;0.974204;0.557622;-0.227085;0.172724;0.027644;-0.001387"
191,1776796839.522200823,rl_flat,7,7,0.184926450,0.184926450,0.500000000,0.092463225,0.000000000,0.092463225,0.527443647,0.690207481,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,0.511161104,20.000000000,0.511161104,0.511161104,"-1.100043;0.604137;-0.270553;0.220726;0.977274;0.551451;-0.225632;0.184926","-1.100043;0.604137;-0.270553;0.220726;0.977274;0.551451;-0.225632;0.184926","-0.015436;0.063835;-0.002013","0.007770;-0.003042;-0.999965","0.000000;0.000000;0.000000","0.013822;-0.000693;-0.000196","-0.003859;0.015959;-0.000503;0.007770;-0.003042;-0.999965;0.000000;0.000000;0.000000;-0.070691;0.028587;0.287801;0.266060;-0.610413;-0.573442;0.000940;0.000854;-0.013090;-0.011585;-0.000704;-0.000089;0.040260;0.034510;-1.098975;0.609439;-0.271693;0.206917;0.974204;0.557622;-0.227085;0.172724;0.027644;-0.001387"
192,1776796839.542281866,rl_flat,3,3,0.223266929,0.223266929,0.500000000,0.111633465,0.000000000,0.111633465,0.359881520,0.995639563,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,0.487273194,20.000000000,0.487273194,0.487273194,"-1.100418;0.595384;-0.273301;0.223267;0.979276;0.543609;-0.225715;0.188562","-1.100418;0.595384;-0.273301;0.223267;0.979276;0.543609;-0.225715;0.188562","-0.020845;0.059351;-0.002476","0.008251;-0.002892;-0.999962","0.000000;0.000000;0.000000","0.015342;-0.000850;0.000419","-0.005211;0.014838;-0.000619;0.008251;-0.002892;-0.999962;0.000000;0.000000;0.000000;-0.070512;0.028751;0.285466;0.263972;-0.610532;-0.573436;0.001238;0.001145;-0.015723;-0.014151;-0.000745;0.000127;0.049782;0.043301;-1.100043;0.604137;-0.270553;0.220726;0.977274;0.551451;-0.225632;0.184926;0.030684;-0.001700"
192,1776796839.542281866,rl_flat,7,7,0.188561589,0.188561589,0.500000000,0.094280794,0.000000000,0.094280794,0.533805728,0.866015375,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,0.391416834,20.000000000,0.391416834,0.391416834,"-1.100418;0.595384;-0.273301;0.223267;0.979276;0.543609;-0.225715;0.188562","-1.100418;0.595384;-0.273301;0.223267;0.979276;0.543609;-0.225715;0.188562","-0.020845;0.059351;-0.002476","0.008251;-0.002892;-0.999962","0.000000;0.000000;0.000000","0.015342;-0.000850;0.000419","-0.005211;0.014838;-0.000619;0.008251;-0.002892;-0.999962;0.000000;0.000000;0.000000;-0.070512;0.028751;0.285466;0.263972;-0.610532;-0.573436;0.001238;0.001145;-0.015723;-0.014151;-0.000745;0.000127;0.049782;0.043301;-1.100043;0.604137;-0.270553;0.220726;0.977274;0.551451;-0.225632;0.184926;0.030684;-0.001700"
193,1776796839.562332869,rl_flat,3,3,0.216584578,0.216584578,0.500000000,0.108292289,0.000000000,0.108292289,0.373344779,1.191737652,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,0.291971203,20.000000000,0.291971203,0.291971203,"-1.100910;0.586326;-0.274712;0.216585;0.980530;0.535664;-0.226284;0.182438","-1.100910;0.586326;-0.274712;0.216585;0.980530;0.535664;-0.226284;0.182438","-0.029669;0.054250;-0.002757","0.008933;-0.002576;-0.999957","0.000000;0.000000;0.000000","0.016143;-0.000942;0.001317","-0.007417;0.013562;-0.000689;0.008933;-0.002576;-0.999957;0.000000;0.000000;0.000000;-0.070148;0.029091;0.281260;0.260140;-0.610706;-0.573342;0.001704;0.001600;-0.018411;-0.016887;-0.000723;0.000564;0.059587;0.052480;-1.100418;0.595384;-0.273301;0.223267;0.979276;0.543609;-0.225715;0.188562;0.032287;-0.001885"
193,1776796839.562332869,rl_flat,7,7,0.182438046,0.182438046,0.500000000,0.091219023,0.000000000,0.091219023,0.545613825,1.049606323,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,0.209333704,20.000000000,0.209333704,0.209333704,"-1.100910;0.586326;-0.274712;0.216585;0.980530;0.535664;-0.226284;0.182438","-1.100910;0.586326;-0.274712;0.216585;0.980530;0.535664;-0.226284;0.182438","-0.029669;0.054250;-0.002757","0.008933;-0.002576;-0.999957","0.000000;0.000000;0.000000","0.016143;-0.000942;0.001317","-0.007417;0.013562;-0.000689;0.008933;-0.002576;-0.999957;0.000000;0.000000;0.000000;-0.070148;0.029091;0.281260;0.260140;-0.610706;-0.573342;0.001704;0.001600;-0.018411;-0.016887;-0.000723;0.000564;0.059587;0.052480;-1.100418;0.595384;-0.273301;0.223267;0.979276;0.543609;-0.225715;0.188562;0.032287;-0.001885"
194,1776796839.582440853,rl_flat,3,3,0.206980854,0.206980854,0.500000000,0.103490427,0.000000000,0.103490427,0.385722935,1.261439919,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,0.180987976,20.000000000,0.180987976,0.180987976,"-1.100660;0.579183;-0.275227;0.206981;0.981947;0.528659;-0.225155;0.174173","-1.100660;0.579183;-0.275227;0.206981;0.981947;0.528659;-0.225155;0.174173","-0.035361;0.048076;-0.002699","0.009436;-0.002242;-0.999953","0.000000;0.000000;0.000000","0.016143;-0.000942;0.001325","-0.008840;0.012019;-0.000675;0.009436;-0.002242;-0.999953;0.000000;0.000000;0.000000;-0.069771;0.029446;0.277478;0.256656;-0.610830;-0.573178;0.001992;0.001877;-0.019118;-0.017654;-0.000572;0.000974;0.063072;0.055675;-1.100910;0.586326;-0.274712;0.216585;0.980530;0.535664;-0.226284;0.182438;0.032285;-0.001885"
194,1776796839.582440853,rl_flat,7,7,0.174173325,0.174173325,0.500000000,0.087086663,0.000000000,0.087086663,0.556535125,1.113494277,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,0.110701199,20.000000000,0.110701199,0.110701199,"-1.100660;0.579183;-0.275227;0.206981;0.981947;0.528659;-0.225155;0.174173","-1.100660;0.579183;-0.275227;0.206981;0.981947;0.528659;-0.225155;0.174173","-0.035361;0.048076;-0.002699","0.009436;-0.002242;-0.999953","0.000000;0.000000;0.000000","0.016143;-0.000942;0.001325","-0.008840;0.012019;-0.000675;0.009436;-0.002242;-0.999953;0.000000;0.000000;0.000000;-0.069771;0.029446;0.277478;0.256656;-0.610830;-0.573178;0.001992;0.001877;-0.019118;-0.017654;-0.000572;0.000974;0.063072;0.055675;-1.100910;0.586326;-0.274712;0.216585;0.980530;0.535664;-0.226284;0.182438;0.032285;-0.001885"
195,1776796839.602541924,rl_flat,3,3,0.193741679,0.193741679,0.500000000,0.096870840,0.000000000,0.096870840,0.401014894,1.277485490,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,0.092026263,20.000000000,0.092026263,0.092026263,"-1.099928;0.572099;-0.276897;0.193742;0.983038;0.521795;-0.226447;0.161687","-1.099928;0.572099;-0.276897;0.193742;0.983038;0.521795;-0.226447;0.161687","-0.040657;0.039279;-0.002695","0.009954;-0.001776;-0.999949","0.000000;0.000000;0.000000","0.017739;-0.000968;0.002516","-0.010164;0.009820;-0.000674;0.009954;-0.001776;-0.999949;0.000000;0.000000;0.000000;-0.069254;0.029933;0.272908;0.252409;-0.610931;-0.572863;0.002251;0.002123;-0.018821;-0.017574;-0.000357;0.001504;0.063874;0.056485;-1.100660;0.579183;-0.275227;0.206981;0.981947;0.528659;-0.225155;0.174173;0.035478;-0.001936"
195,1776796839.602541924,rl_flat,7,7,0.161687404,0.161687404,0.500000000,0.080843702,0.000000000,0.080843702,0.570048630,1.129707694,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,0.025936417,20.000000000,0.025936417,0.025936417,"-1.099928;0.572099;-0.276897;0.193742;0.983038;0.521795;-0.226447;0.161687","-1.099928;0.572099;-0.276897;0.193742;0.983038;0.521795;-0.226447;0.161687","-0.040657;0.039279;-0.002695","0.009954;-0.001776;-0.999949","0.000000;0.000000;0.000000","0.017739;-0.000968;0.002516","-0.010164;0.009820;-0.000674;0.009954;-0.001776;-0.999949;0.000000;0.000000;0.000000;-0.069254;0.029933;0.272908;0.252409;-0.610931;-0.572863;0.002251;0.002123;-0.018821;-0.017574;-0.000357;0.001504;0.063874;0.056485;-1.100660;0.579183;-0.275227;0.206981;0.981947;0.528659;-0.225155;0.174173;0.035478;-0.001936"
196,1776796839.622551918,rl_flat,3,3,0.179452151,0.179452151,0.500000000,0.089726076,0.000000000,0.089726076,0.418641120,1.243026733,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,0.037428482,20.000000000,0.037428482,0.037428482,"-1.097852;0.566053;-0.277809;0.179452;0.983615;0.514854;-0.229616;0.148968","-1.097852;0.566053;-0.277809;0.179452;0.983615;0.514854;-0.229616;0.148968","-0.044092;0.025751;-0.002777","0.010399;-0.001173;-0.999945","0.000000;0.000000;0.000000","0.019287;-0.000874;0.003926","-0.011023;0.006438;-0.000694;0.010399;-0.001173;-0.999945;0.000000;0.000000;0.000000;-0.068595;0.030553;0.267837;0.247648;-0.610982;-0.572353;0.002398;0.002258;-0.017444;-0.016441;-0.000111;0.001998;0.062151;0.054904;-1.099928;0.572099;-0.276897;0.193742;0.983038;0.521795;-0.226447;0.161687;0.038575;-0.001748"
196,1776796839.622551918,rl_flat,7,7,0.148968190,0.148968190,0.500000000,0.074484095,0.000000000,0.074484095,0.585631013,1.098073483,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.021891694,20.000000000,-0.021891694,-0.021891694,"-1.097852;0.566053;-0.277809;0.179452;0.983615;0.514854;-0.229616;0.148968","-1.097852;0.566053;-0.277809;0.179452;0.983615;0.514854;-0.229616;0.148968","-0.044092;0.025751;-0.002777","0.010399;-0.001173;-0.999945","0.000000;0.000000;0.000000","0.019287;-0.000874;0.003926","-0.011023;0.006438;-0.000694;0.010399;-0.001173;-0.999945;0.000000;0.000000;0.000000;-0.068595;0.030553;0.267837;0.247648;-0.610982;-0.572353;0.002398;0.002258;-0.017444;-0.016441;-0.000111;0.001998;0.062151;0.054904;-1.099928;0.572099;-0.276897;0.193742;0.983038;0.521795;-0.226447;0.161687;0.038575;-0.001748"
197,1776796839.642517805,rl_flat,3,3,0.164126068,0.164126068,0.500000000,0.082063034,0.000000000,0.082063034,0.437888592,1.174975157,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,0.003744768,20.000000000,0.003744768,0.003744768,"-1.095546;0.560655;-0.278773;0.164126;0.984618;0.508390;-0.233304;0.135191","-1.095546;0.560655;-0.278773;0.164126;0.984618;0.508390;-0.233304;0.135191","-0.043596;0.006077;-0.003305","0.010638;-0.000465;-0.999943","0.000000;0.000000;0.000000","0.021829;-0.000589;0.005406","-0.010899;0.001519;-0.000826;0.010638;-0.000465;-0.999943;0.000000;0.000000;0.000000;-0.067830;0.031270;0.262644;0.242719;-0.610950;-0.571646;0.002342;0.002191;-0.015197;-0.014506;0.000175;0.002303;0.058749;0.052148;-1.097852;0.566053;-0.277809;0.179452;0.983615;0.514854;-0.229616;0.148968;0.043658;-0.001177"
197,1776796839.642517805,rl_flat,7,7,0.135191083,0.135191083,0.500000000,0.067595541,0.000000000,0.067595541,0.602688134,1.042957187,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.057017022,20.000000000,-0.057017022,-0.057017022,"-1.095546;0.560655;-0.278773;0.164126;0.984618;0.508390;-0.233304;0.135191","-1.095546;0.560655;-0.278773;0.164126;0.984618;0.508390;-0.233304;0.135191","-0.043596;0.006077;-0.003305","0.010638;-0.000465;-0.999943","0.000000;0.000000;0.000000","0.021829;-0.000589;0.005406","-0.010899;0.001519;-0.000826;0.010638;-0.000465;-0.999943;0.000000;0.000000;0.000000;-0.067830;0.031270;0.262644;0.242719;-0.610950;-0.571646;0.002342;0.002191;-0.015197;-0.014506;0.000175;0.002303;0.058749;0.052148;-1.097852;0.566053;-0.277809;0.179452;0.983615;0.514854;-0.229616;0.148968;0.043658;-0.001177"
198,1776796839.662513971,rl_flat,3,3,0.145002916,0.145002916,0.500000000,0.072501458,0.000000000,0.072501458,0.462453574,1.080334187,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.030500580,20.000000000,-0.030500580,-0.030500580,"-1.093118;0.555069;-0.282026;0.145003;0.985197;0.502128;-0.236392;0.117174","-1.093118;0.555069;-0.282026;0.145003;0.985197;0.502128;-0.236392;0.117174","-0.036904;-0.027825;-0.004369","0.010379;0.000424;-0.999946","0.000000;0.000000;0.000000","0.023780;-0.000371;0.005498","-0.009226;-0.006956;-0.001092;0.010379;0.000424;-0.999946;0.000000;0.000000;0.000000;-0.066876;0.032156;0.256800;0.237095;-0.610784;-0.570616;0.001968;0.001813;-0.011666;-0.011268;0.000421;0.002261;0.054017;0.048391;-1.095546;0.560655;-0.278773;0.164126;0.984618;0.508390;-0.233304;0.135191;0.047560;-0.000742"
198,1776796839.662513971,rl_flat,7,7,0.117174067,0.117174067,0.500000000,0.058587033,0.000000000,0.058587033,0.624628305,0.967828155,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.100511641,20.000000000,-0.100511641,-0.100511641,"-1.093118;0.555069;-0.282026;0.145003;0.985197;0.502128;-0.236392;0.117174","-1.093118;0.555069;-0.282026;0.145003;0.985197;0.502128;-0.236392;0.117174","-0.036904;-0.027825;-0.004369","0.010379;0.000424;-0.999946","0.000000;0.000000;0.000000","0.023780;-0.000371;0.005498","-0.009226;-0.006956;-0.001092;0.010379;0.000424;-0.999946;0.000000;0.000000;0.000000;-0.066876;0.032156;0.256800;0.237095;-0.610784;-0.570616;0.001968;0.001813;-0.011666;-0.011268;0.000421;0.002261;0.054017;0.048391;-1.095546;0.560655;-0.278773;0.164126;0.984618;0.508390;-0.233304;0.135191;0.047560;-0.000742"
199,1776796839.682614803,rl_flat,3,3,0.118259445,0.118259445,0.500000000,0.059129722,0.000000000,0.059129722,0.496833116,0.975302279,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.100250015,20.000000000,-0.100250015,-0.100250015,"-1.087764;0.548415;-0.287281;0.118259;0.985265;0.495945;-0.241695;0.091510","-1.087764;0.548415;-0.287281;0.118259;0.985265;0.495945;-0.241695;0.091510","-0.021696;-0.089292;-0.006322","0.008313;0.001410;-0.999964","0.000000;0.000000;0.000000","0.025872;0.000115;0.003608","-0.005424;-0.022323;-0.001581;0.008313;0.001410;-0.999964;0.000000;0.000000;0.000000;-0.065827;0.033103;0.250902;0.231407;-0.610471;-0.569288;0.001114;0.000979;-0.006271;-0.005965;0.000374;0.001541;0.048765;0.043890;-1.093118;0.555069;-0.282026;0.145003;0.985197;0.502128;-0.236392;0.117174;0.051743;0.000229"
199,1776796839.682614803,rl_flat,7,7,0.091509767,0.091509767,0.500000000,0.045754883,0.000000000,0.045754883,0.655522585,0.877801239,P,11.500000000,0.800000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.176059832,20.000000000,-0.176059832,-0.176059832,"-1.087764;0.548415;-0.287281;0.118259;0.985265;0.495945;-0.241695;0.091510","-1.087764;0.548415;-0.287281;0.118259;0.985265;0.495945;-0.241695;0.091510","-0.021696;-0.089292;-0.006322","0.008313;0.001410;-0.999964","0.000000;0.000000;0.000000","0.025872;0.000115;0.003608","-0.005424;-0.022323;-0.001581;0.008313;0.001410;-0.999964;0.000000;0.000000;0.000000;-0.065827;0.033103;0.250902;0.231407;-0.610471;-0.569288;0.001114;0.000979;-0.006271;-0.005965;0.000374;0.001541;0.048765;0.043890;-1.093118;0.555069;-0.282026;0.145003;0.985197;0.502128;-0.236392;0.117174;0.051743;0.000229"
